org.apache.hadoop.hbase.regionserver.TestDataBlockEncodingTool	14139.0	80165.0	32.0	3824.0
org.apache.hadoop.hbase.regionserver.TestCompactionArchiveConcurrentClose	14401.0	80924.0	34.0	3834.0
org.apache.hadoop.hbase.regionserver.TestMobStoreCompaction	15407.0	83133.0	38.0	3893.0
org.apache.hadoop.hbase.regionserver.TestKeyValueHeap	15039.0	84220.0	35.0	3932.0
org.apache.hadoop.hbase.regionserver.TestRegionReplicasAreDistributed	15216.0	85020.0	33.0	3936.0
org.apache.hadoop.hbase.regionserver.TestHRegionOnCluster	15238.0	85749.0	30.0	3959.0
org.apache.hadoop.hbase.regionserver.TestRegionServerAbortTimeout	15306.0	86326.0	38.0	3967.0
org.apache.hadoop.hbase.regionserver.TestMinVersions	16062.0	88335.0	27.0	3980.0
org.apache.hadoop.hbase.regionserver.TestNewVersionBehaviorFromClientSide	16873.0	91557.0	19.0	4010.0
org.apache.hadoop.hbase.regionserver.TestMultiColumnScannerWithAlgoGZAndUseDataEncoding	15971.0	91650.0	17.0	4004.0
org.apache.hadoop.hbase.regionserver.TestQosFunction	16047.0	91871.0	16.0	4021.0
org.apache.hadoop.hbase.regionserver.DelegatingKeyValueScanner	16086.0	92139.0	18.0	4028.0
